id,group,passive_count,word_count,I_liwc,I_c,wc_c
hvrr0y,dep,0,150,20,3.50621403912543,-20.2359033371692
hvrl7w,dep,0,106,8,-8.49378596087457,-64.2359033371692
hvrkjy,dep,5,742,121,104.506214039125,571.764096662831
hvrjhq,dep,1,113,10,-6.49378596087457,-57.2359033371692
hvrhx6,dep,1,803,87,70.5062140391254,632.764096662831
hvrb27,dep,0,183,18,1.50621403912543,12.7640966628308
hvr7fu,dep,2,238,28,11.5062140391254,67.7640966628308
hvr5hl,dep,1,50,6,-10.4937859608746,-120.235903337169
hvqzyl,dep,6,712,41,24.5062140391254,541.764096662831
hvqvnf,dep,1,124,14,-2.49378596087457,-46.2359033371692
hvqv2k,dep,3,287,30,13.5062140391254,116.764096662831
hvqueq,dep,0,81,10,-6.49378596087457,-89.2359033371692
hvqpsb,dep,1,142,19,2.50621403912543,-28.2359033371692
hvqjxh,dep,2,169,26,9.50621403912543,-1.23590333716916
hvqivk,dep,1,200,23,6.50621403912543,29.7640966628308
hvqh4e,dep,0,52,7,-9.49378596087457,-118.235903337169
hvqdns,dep,0,7,1,-15.4937859608746,-163.235903337169
hvqddk,dep,0,30,6,-10.4937859608746,-140.235903337169
hvqbna,dep,0,32,4,-12.4937859608746,-138.235903337169
hvqbjk,dep,0,3,0,-16.4937859608746,-167.235903337169
hvq9bs,dep,1,115,17,0.506214039125432,-55.2359033371692
hvq4yq,dep,1,101,10,-6.49378596087457,-69.2359033371692
hvq4iy,dep,3,628,60,43.5062140391254,457.764096662831
hvq231,dep,1,93,14,-2.49378596087457,-77.2359033371692
hvq0g1,dep,2,166,15,-1.49378596087457,-4.23590333716916
hvpzt2,dep,1,395,42,25.5062140391254,224.764096662831
hvpway,dep,1,204,29,12.5062140391254,33.7640966628308
hvprvb,dep,1,155,26,9.50621403912543,-15.2359033371692
hvppl6,dep,0,95,13,-3.49378596087457,-75.2359033371692
hvpnys,dep,0,170,25,8.50621403912543,-0.235903337169162
hvpnah,dep,2,117,12,-4.49378596087457,-53.2359033371692
hvpmeq,dep,0,107,7,-9.49378596087457,-63.2359033371692
hvplj4,dep,0,24,2,-14.4937859608746,-146.235903337169
hvpjfo,dep,1,114,21,4.50621403912543,-56.2359033371692
hvpidm,dep,1,84,1,-15.4937859608746,-86.2359033371692
hvpfey,dep,5,609,58,41.5062140391254,438.764096662831
hvpecc,dep,8,704,58,41.5062140391254,533.764096662831
hvpcz8,dep,3,321,23,6.50621403912543,150.764096662831
hvpbg0,dep,1,216,22,5.50621403912543,45.7640966628308
hvpaun,dep,0,101,11,-5.49378596087457,-69.2359033371692
hvp5fe,dep,2,197,26,9.50621403912543,26.7640966628308
hvp3qh,dep,0,134,20,3.50621403912543,-36.2359033371692
hvoyn4,dep,0,126,9,-7.49378596087457,-44.2359033371692
hvox05,dep,0,154,14,-2.49378596087457,-16.2359033371692
hvoug9,dep,0,72,12,-4.49378596087457,-98.2359033371692
hvot30,dep,3,619,73,56.5062140391254,448.764096662831
hvopv1,dep,0,98,8,-8.49378596087457,-72.2359033371692
hvop3j,dep,0,56,5,-11.4937859608746,-114.235903337169
hvoolu,dep,0,115,10,-6.49378596087457,-55.2359033371692
hvomri,dep,0,73,12,-4.49378596087457,-97.2359033371692
hvomp8,dep,0,53,7,-9.49378596087457,-117.235903337169
hvomk8,dep,1,262,34,17.5062140391254,91.7640966628308
hvok3l,dep,0,46,9,-7.49378596087457,-124.235903337169
hvoevm,dep,1,380,52,35.5062140391254,209.764096662831
hvoe3r,dep,0,10,0,-16.4937859608746,-160.235903337169
hvodae,dep,0,30,2,-14.4937859608746,-140.235903337169
hvo5h9,dep,0,265,30,13.5062140391254,94.7640966628308
hvo4fm,dep,1,92,7,-9.49378596087457,-78.2359033371692
hvo2dz,dep,2,295,49,32.5062140391254,124.764096662831
hvo0z3,dep,2,230,36,19.5062140391254,59.7640966628308
hvnzw1,dep,1,271,29,12.5062140391254,100.764096662831
hvnxzt,dep,2,340,32,15.5062140391254,169.764096662831
hvnw9d,dep,1,637,81,64.5062140391254,466.764096662831
hvnugg,dep,2,432,16,-0.493785960874568,261.764096662831
hvnswh,dep,1,146,13,-3.49378596087457,-24.2359033371692
hvnp6a,dep,0,118,7,-9.49378596087457,-52.2359033371692
hvnoim,dep,2,201,14,-2.49378596087457,30.7640966628308
hvnnef,dep,0,302,31,14.5062140391254,131.764096662831
hvnmgi,dep,3,1060,108,91.5062140391254,889.764096662831
hvnlpf,dep,0,4,1,-15.4937859608746,-166.235903337169
hvnhr7,dep,1,186,18,1.50621403912543,15.7640966628308
hvnejm,dep,3,624,84,67.5062140391254,453.764096662831
hvnd0i,dep,0,150,9,-7.49378596087457,-20.2359033371692
hvncu9,dep,0,47,9,-7.49378596087457,-123.235903337169
hvnc6t,dep,0,95,4,-12.4937859608746,-75.2359033371692
hvnbd8,dep,6,336,36,19.5062140391254,165.764096662831
hvnaoa,dep,3,298,41,24.5062140391254,127.764096662831
hvn9tu,dep,2,73,9,-7.49378596087457,-97.2359033371692
hvn7me,dep,1,628,76,59.5062140391254,457.764096662831
hvn4vf,dep,1,159,19,2.50621403912543,-11.2359033371692
hvn2nb,dep,0,78,7,-9.49378596087457,-92.2359033371692
hvn1qr,dep,0,123,15,-1.49378596087457,-47.2359033371692
hvmzyc,dep,0,63,12,-4.49378596087457,-107.235903337169
hvmzbv,dep,1,239,18,1.50621403912543,68.7640966628308
hvmxif,dep,0,195,10,-6.49378596087457,24.7640966628308
hvmx4q,dep,0,57,11,-5.49378596087457,-113.235903337169
hvmw70,dep,1,103,21,4.50621403912543,-67.2359033371692
hvmv7i,dep,0,395,36,19.5062140391254,224.764096662831
hvmuuh,dep,1,222,32,15.5062140391254,51.7640966628308
hvmsjz,dep,1,597,70,53.5062140391254,426.764096662831
hvmq14,dep,0,131,15,-1.49378596087457,-39.2359033371692
hvmnh5,dep,0,202,9,-7.49378596087457,31.7640966628308
hvmlnv,dep,0,79,6,-10.4937859608746,-91.2359033371692
hvmjtj,dep,0,113,16,-0.493785960874568,-57.2359033371692
hvmffk,dep,1,8,1,-15.4937859608746,-162.235903337169
hvmer1,dep,0,371,57,40.5062140391254,200.764096662831
hvmdwe,dep,1,130,15,-1.49378596087457,-40.2359033371692
hvmatt,dep,1,275,30,13.5062140391254,104.764096662831
hvm9xo,dep,1,77,6,-10.4937859608746,-93.2359033371692
hvm9lp,dep,0,1,0,-16.4937859608746,-169.235903337169
hvm938,dep,1,157,11,-5.49378596087457,-13.2359033371692
hvm907,dep,0,79,5,-11.4937859608746,-91.2359033371692
hvm64r,dep,6,194,21,4.50621403912543,23.7640966628308
hvm5qx,dep,0,59,4,-12.4937859608746,-111.235903337169
hvm5mf,dep,0,91,9,-7.49378596087457,-79.2359033371692
hvm2cv,dep,1,215,21,4.50621403912543,44.7640966628308
hvm245,dep,0,110,15,-1.49378596087457,-60.2359033371692
hvm208,dep,1,87,10,-6.49378596087457,-83.2359033371692
hvlxmj,dep,0,4,0,-16.4937859608746,-166.235903337169
hvlvib,dep,0,32,7,-9.49378596087457,-138.235903337169
hvlvg7,dep,2,112,18,1.50621403912543,-58.2359033371692
hvltid,dep,5,372,36,19.5062140391254,201.764096662831
hvlrmx,dep,1,161,13,-3.49378596087457,-9.23590333716916
hvlnn2,dep,3,138,17,0.506214039125432,-32.2359033371692
hvlmcw,dep,0,32,4,-12.4937859608746,-138.235903337169
hvllq1,dep,1,62,12,-4.49378596087457,-108.235903337169
hvlkh0,dep,0,127,14,-2.49378596087457,-43.2359033371692
hvl9vb,dep,0,94,12,-4.49378596087457,-76.2359033371692
hvl50b,dep,0,103,12,-4.49378596087457,-67.2359033371692
hvl4ed,dep,0,90,3,-13.4937859608746,-80.2359033371692
hvl3j1,dep,0,72,17,0.506214039125432,-98.2359033371692
hvl39y,dep,2,76,12,-4.49378596087457,-94.2359033371692
hvl1mw,dep,2,97,4,-12.4937859608746,-73.2359033371692
hvkx4q,dep,1,84,9,-7.49378596087457,-86.2359033371692
hvkwwt,dep,0,63,10,-6.49378596087457,-107.235903337169
hvkwf4,dep,1,150,13,-3.49378596087457,-20.2359033371692
hvkv6f,dep,0,104,12,-4.49378596087457,-66.2359033371692
hvkq2p,dep,1,82,10,-6.49378596087457,-88.2359033371692
hvkp1g,dep,3,153,21,4.50621403912543,-17.2359033371692
hvkmd9,dep,5,441,29,12.5062140391254,270.764096662831
hvkiel,dep,1,49,10,-6.49378596087457,-121.235903337169
hvkgl2,dep,0,12,1,-15.4937859608746,-158.235903337169
hvkga6,dep,0,236,34,17.5062140391254,65.7640966628308
hvkeua,dep,0,49,9,-7.49378596087457,-121.235903337169
hvkdwz,dep,0,43,6,-10.4937859608746,-127.235903337169
hvkahk,dep,0,31,1,-15.4937859608746,-139.235903337169
hvka2o,dep,1,128,17,0.506214039125432,-42.2359033371692
hvk9mt,dep,2,240,36,19.5062140391254,69.7640966628308
hvk7sy,dep,5,692,75,58.5062140391254,521.764096662831
hvk53h,dep,0,245,41,24.5062140391254,74.7640966628308
hvk4wh,dep,5,903,79,62.5062140391254,732.764096662831
hvk3zw,dep,5,582,96,79.5062140391254,411.764096662831
hvjzt8,dep,0,86,8,-8.49378596087457,-84.2359033371692
hvjz2x,dep,1,183,31,14.5062140391254,12.7640966628308
hvjxrz,dep,0,72,7,-9.49378596087457,-98.2359033371692
hvjxq9,dep,2,385,27,10.5062140391254,214.764096662831
hvjwjl,dep,0,19,1,-15.4937859608746,-151.235903337169
hvjv3m,dep,0,121,6,-10.4937859608746,-49.2359033371692
hvjqea,dep,1,116,10,-6.49378596087457,-54.2359033371692
hvjpyn,dep,2,290,28,11.5062140391254,119.764096662831
hvjpue,dep,7,733,6,-10.4937859608746,562.764096662831
hvjmnk,dep,2,140,24,7.50621403912543,-30.2359033371692
hvjlhz,dep,1,205,27,10.5062140391254,34.7640966628308
hvjj8v,dep,0,12,0,-16.4937859608746,-158.235903337169
hvjf1f,dep,0,64,8,-8.49378596087457,-106.235903337169
hvjev0,dep,0,124,14,-2.49378596087457,-46.2359033371692
hvjdbj,dep,0,315,31,14.5062140391254,144.764096662831
hvjamo,dep,0,104,8,-8.49378596087457,-66.2359033371692
hvj6g9,dep,1,134,15,-1.49378596087457,-36.2359033371692
hvj6em,dep,0,79,7,-9.49378596087457,-91.2359033371692
hvj5ul,dep,1,151,18,1.50621403912543,-19.2359033371692
hvj4f5,dep,0,10,3,-13.4937859608746,-160.235903337169
hviz3s,dep,3,169,16,-0.493785960874568,-1.23590333716916
hviyyo,dep,0,27,0,-16.4937859608746,-143.235903337169
hviyju,dep,1,307,41,24.5062140391254,136.764096662831
hvixp0,dep,0,24,3,-13.4937859608746,-146.235903337169
hviw3m,dep,1,110,13,-3.49378596087457,-60.2359033371692
hviw37,dep,0,24,0,-16.4937859608746,-146.235903337169
hvitrz,dep,0,48,7,-9.49378596087457,-122.235903337169
hvit9a,dep,3,700,83,66.5062140391254,529.764096662831
hvip2e,dep,2,108,9,-7.49378596087457,-62.2359033371692
hvin2k,dep,0,60,3,-13.4937859608746,-110.235903337169
hvilyl,dep,0,98,7,-9.49378596087457,-72.2359033371692
hvijmr,dep,2,162,5,-11.4937859608746,-8.23590333716916
hviiw8,dep,0,61,9,-7.49378596087457,-109.235903337169
hviipm,dep,2,140,10,-6.49378596087457,-30.2359033371692
hvigcz,dep,0,276,25,8.50621403912543,105.764096662831
hvif81,dep,4,530,25,8.50621403912543,359.764096662831
hvidvu,dep,3,164,17,0.506214039125432,-6.23590333716916
hvicey,dep,0,95,7,-9.49378596087457,-75.2359033371692
hvibff,dep,0,93,8,-8.49378596087457,-77.2359033371692
hviad1,dep,1,220,34,17.5062140391254,49.7640966628308
hvi82r,dep,0,59,7,-9.49378596087457,-111.235903337169
hvi7jb,dep,1,124,19,2.50621403912543,-46.2359033371692
hvi2y0,dep,0,237,34,17.5062140391254,66.7640966628308
hvi0tx,dep,2,126,9,-7.49378596087457,-44.2359033371692
hvhze9,dep,6,358,48,31.5062140391254,187.764096662831
hvhxq3,dep,1,291,35,18.5062140391254,120.764096662831
hvhvyi,dep,0,213,22,5.50621403912543,42.7640966628308
hvhteb,dep,2,272,42,25.5062140391254,101.764096662831
hvhrsr,dep,0,313,37,20.5062140391254,142.764096662831
hvhril,dep,0,79,0,-16.4937859608746,-91.2359033371692
hvhnt4,dep,0,33,6,-10.4937859608746,-137.235903337169
hvhn6i,dep,2,381,28,11.5062140391254,210.764096662831
hvhidu,dep,0,93,13,-3.49378596087457,-77.2359033371692
hvhh9v,dep,1,198,21,4.50621403912543,27.7640966628308
hvhga4,dep,0,164,26,9.50621403912543,-6.23590333716916
hvhf1p,dep,1,180,22,5.50621403912543,9.76409666283084
hvhcx3,dep,2,354,39,22.5062140391254,183.764096662831
hvh8ny,dep,0,136,9,-7.49378596087457,-34.2359033371692
hvh2yx,dep,1,265,17,0.506214039125432,94.7640966628308
hvguq7,dep,0,18,3,-13.4937859608746,-152.235903337169
hvgue3,dep,1,107,18,1.50621403912543,-63.2359033371692
hvgovi,dep,0,84,13,-3.49378596087457,-86.2359033371692
hvgm72,dep,0,148,12,-4.49378596087457,-22.2359033371692
hvglwl,dep,1,280,33,16.5062140391254,109.764096662831
hvglq9,dep,0,90,15,-1.49378596087457,-80.2359033371692
hvgjp1,dep,3,80,12,-4.49378596087457,-90.2359033371692
hvgj3o,dep,0,100,8,-8.49378596087457,-70.2359033371692
hvgiwx,dep,2,272,37,20.5062140391254,101.764096662831
hvghbb,dep,2,380,44,27.5062140391254,209.764096662831
hvgg68,dep,4,407,45,28.5062140391254,236.764096662831
hvgfwo,dep,0,130,13,-3.49378596087457,-40.2359033371692
hvganc,dep,5,423,58,41.5062140391254,252.764096662831
hvg8x2,dep,0,270,31,14.5062140391254,99.7640966628308
hvg787,dep,2,185,27,10.5062140391254,14.7640966628308
hvg5ec,dep,0,40,7,-9.49378596087457,-130.235903337169
hvg468,dep,0,27,2,-14.4937859608746,-143.235903337169
hvg2ke,dep,1,265,27,10.5062140391254,94.7640966628308
hvg0oo,dep,0,75,6,-10.4937859608746,-95.2359033371692
hvg0it,dep,0,11,1,-15.4937859608746,-159.235903337169
hvg0ay,dep,3,630,49,32.5062140391254,459.764096662831
hvfx7e,dep,0,273,26,9.50621403912543,102.764096662831
hvfwxu,dep,0,48,12,-4.49378596087457,-122.235903337169
hvfvcy,dep,0,7,2,-14.4937859608746,-163.235903337169
hvftns,dep,2,116,9,-7.49378596087457,-54.2359033371692
hvfppt,dep,2,177,25,8.50621403912543,6.76409666283084
hvflml,dep,0,96,7,-9.49378596087457,-74.2359033371692
hvfkmb,dep,0,108,11,-5.49378596087457,-62.2359033371692
hvfk23,dep,1,249,12,-4.49378596087457,78.7640966628308
hvffqx,dep,0,57,7,-9.49378596087457,-113.235903337169
hvfetr,dep,0,89,12,-4.49378596087457,-81.2359033371692
hvfemk,dep,0,122,15,-1.49378596087457,-48.2359033371692
hvfbu7,dep,0,98,11,-5.49378596087457,-72.2359033371692
hvf9wk,dep,3,162,28,11.5062140391254,-8.23590333716916
hvf925,dep,0,75,12,-4.49378596087457,-95.2359033371692
hvf8ow,dep,1,277,39,22.5062140391254,106.764096662831
hvf3xv,dep,1,437,48,31.5062140391254,266.764096662831
hvewk2,dep,1,266,24,7.50621403912543,95.7640966628308
hvevyx,dep,1,293,32,15.5062140391254,122.764096662831
hveuq8,dep,0,111,17,0.506214039125432,-59.2359033371692
hvestm,dep,3,175,14,-2.49378596087457,4.76409666283084
hvero9,dep,8,437,45,28.5062140391254,266.764096662831
hveqfx,dep,1,127,16,-0.493785960874568,-43.2359033371692
hvej5x,dep,1,104,2,-14.4937859608746,-66.2359033371692
hve5hr,dep,1,414,51,34.5062140391254,243.764096662831
hve4gp,dep,6,1624,128,111.506214039125,1453.76409666283
hve2el,dep,0,338,50,33.5062140391254,167.764096662831
hve1lr,dep,1,166,7,-9.49378596087457,-4.23590333716916
hve05d,dep,0,138,23,6.50621403912543,-32.2359033371692
hvdzr6,dep,2,279,23,6.50621403912543,108.764096662831
hvdzcj,dep,0,209,38,21.5062140391254,38.7640966628308
hvdxj3,dep,1,104,11,-5.49378596087457,-66.2359033371692
hvdx6i,dep,13,793,53,36.5062140391254,622.764096662831
hvdw75,dep,1,300,38,21.5062140391254,129.764096662831
hvduvx,dep,2,320,37,20.5062140391254,149.764096662831
hvdsrj,dep,3,700,93,76.5062140391254,529.764096662831
hvdsov,dep,0,293,36,19.5062140391254,122.764096662831
hvdsgc,dep,0,114,12,-4.49378596087457,-56.2359033371692
hvds7o,dep,3,119,9,-7.49378596087457,-51.2359033371692
hvdqlh,dep,0,45,4,-12.4937859608746,-125.235903337169
hvdpct,dep,0,344,49,32.5062140391254,173.764096662831
hvdkp0,dep,1,207,21,4.50621403912543,36.7640966628308
hvdkoq,dep,0,205,6,-10.4937859608746,34.7640966628308
hvdjur,dep,1,29,2,-14.4937859608746,-141.235903337169
hvdduc,dep,3,423,46,29.5062140391254,252.764096662831
hvdad0,dep,0,65,5,-11.4937859608746,-105.235903337169
hvd8yd,dep,0,254,24,7.50621403912543,83.7640966628308
hvd4n7,dep,3,231,22,5.50621403912543,60.7640966628308
hvd40e,dep,0,20,0,-16.4937859608746,-150.235903337169
hvcztm,dep,1,149,11,-5.49378596087457,-21.2359033371692
hvcwoz,dep,0,149,22,5.50621403912543,-21.2359033371692
hvct4a,dep,0,80,9,-7.49378596087457,-90.2359033371692
hvcsjp,dep,1,593,75,58.5062140391254,422.764096662831
hvcrpi,dep,0,173,20,3.50621403912543,2.76409666283084
hvcms8,dep,3,386,53,36.5062140391254,215.764096662831
hvcl8v,dep,0,58,7,-9.49378596087457,-112.235903337169
hvcjd2,dep,0,36,3,-13.4937859608746,-134.235903337169
hvcizq,dep,3,193,30,13.5062140391254,22.7640966628308
hvchpb,dep,3,537,58,41.5062140391254,366.764096662831
hvcami,dep,2,116,2,-14.4937859608746,-54.2359033371692
hvcaho,dep,0,57,3,-13.4937859608746,-113.235903337169
hvc9g2,dep,1,101,12,-4.49378596087457,-69.2359033371692
hvc94g,dep,0,48,7,-9.49378596087457,-122.235903337169
hvc79o,dep,1,266,30,13.5062140391254,95.7640966628308
hvc3rz,dep,2,93,5,-11.4937859608746,-77.2359033371692
hvc132,dep,2,202,18,1.50621403912543,31.7640966628308
hvbxd2,dep,0,61,8,-8.49378596087457,-109.235903337169
hvbx0z,dep,3,721,66,49.5062140391254,550.764096662831
hvbod7,dep,0,9,1,-15.4937859608746,-161.235903337169
hvbm4w,dep,1,173,17,0.506214039125432,2.76409666283084
hvbl32,dep,0,112,15,-1.49378596087457,-58.2359033371692
hvbkxb,dep,0,42,6,-10.4937859608746,-128.235903337169
hvbh5e,dep,0,98,10,-6.49378596087457,-72.2359033371692
hvbfx0,dep,1,109,7,-9.49378596087457,-61.2359033371692
hvbbp1,dep,0,132,11,-5.49378596087457,-38.2359033371692
hvb7u8,dep,0,25,5,-11.4937859608746,-145.235903337169
hvb5v7,dep,1,99,0,-16.4937859608746,-71.2359033371692
hvb4aa,dep,1,173,18,1.50621403912543,2.76409666283084
hvasch,dep,2,168,19,2.50621403912543,-2.23590333716916
hvarfm,dep,1,311,34,17.5062140391254,140.764096662831
hvareb,dep,0,7,1,-15.4937859608746,-163.235903337169
hvaqby,dep,1,129,13,-3.49378596087457,-41.2359033371692
hvan3q,dep,2,151,18,1.50621403912543,-19.2359033371692
hvaln1,dep,1,17,0,-16.4937859608746,-153.235903337169
hvaeog,dep,1,106,16,-0.493785960874568,-64.2359033371692
hvad0e,dep,1,184,21,4.50621403912543,13.7640966628308
hvacdl,dep,1,147,13,-3.49378596087457,-23.2359033371692
hva7u2,dep,0,81,14,-2.49378596087457,-89.2359033371692
hva0ta,dep,3,259,16,-0.493785960874568,88.7640966628308
hv9zds,dep,0,66,8,-8.49378596087457,-104.235903337169
hv9yca,dep,1,842,74,57.5062140391254,671.764096662831
hv9qed,dep,0,109,14,-2.49378596087457,-61.2359033371692
hv9n8h,dep,0,73,9,-7.49378596087457,-97.2359033371692
hv9kuz,dep,0,228,18,1.50621403912543,57.7640966628308
hv97s6,dep,0,171,19,2.50621403912543,0.764096662830838
hv91wf,dep,0,19,3,-13.4937859608746,-151.235903337169
hv914w,dep,0,170,21,4.50621403912543,-0.235903337169162
hv8wjm,dep,0,278,46,29.5062140391254,107.764096662831
hv8v1x,dep,0,134,20,3.50621403912543,-36.2359033371692
hv8uk2,dep,1,29,1,-15.4937859608746,-141.235903337169
hv8riv,dep,0,123,16,-0.493785960874568,-47.2359033371692
hv8nrt,dep,1,76,4,-12.4937859608746,-94.2359033371692
hv88mj,dep,0,132,16,-0.493785960874568,-38.2359033371692
hv88jn,dep,1,118,17,0.506214039125432,-52.2359033371692
hv8891,dep,0,133,10,-6.49378596087457,-37.2359033371692
hv8537,dep,1,46,1,-15.4937859608746,-124.235903337169
hv8469,dep,5,641,107,90.5062140391254,470.764096662831
hv83js,dep,2,150,17,0.506214039125432,-20.2359033371692
hv82uz,dep,1,221,25,8.50621403912543,50.7640966628308
hv816a,dep,3,130,14,-2.49378596087457,-40.2359033371692
hv80km,dep,3,324,44,27.5062140391254,153.764096662831
hv7ydz,dep,0,67,6,-10.4937859608746,-103.235903337169
hv7scz,dep,0,84,7,-9.49378596087457,-86.2359033371692
hv7rn3,dep,1,78,11,-5.49378596087457,-92.2359033371692
hv7ep8,dep,0,215,32,15.5062140391254,44.7640966628308
hv7dfj,dep,1,106,16,-0.493785960874568,-64.2359033371692
hv79mf,dep,0,89,10,-6.49378596087457,-81.2359033371692
hv79g0,dep,4,186,18,1.50621403912543,15.7640966628308
hv77kc,dep,2,217,35,18.5062140391254,46.7640966628308
hv766i,dep,0,30,1,-15.4937859608746,-140.235903337169
hv72ph,dep,0,108,16,-0.493785960874568,-62.2359033371692
hv6zpp,dep,1,193,22,5.50621403912543,22.7640966628308
hv6yuj,dep,0,45,6,-10.4937859608746,-125.235903337169
hv6s1s,dep,0,205,0,-16.4937859608746,34.7640966628308
hv6rju,dep,1,135,19,2.50621403912543,-35.2359033371692
hv6plz,dep,0,101,12,-4.49378596087457,-69.2359033371692
hv6p9r,dep,3,381,49,32.5062140391254,210.764096662831
hv6jf4,dep,1,113,17,0.506214039125432,-57.2359033371692
hv6iyx,dep,0,316,46,29.5062140391254,145.764096662831
hv6c3z,dep,0,56,5,-11.4937859608746,-114.235903337169
hv6b3d,dep,1,81,7,-9.49378596087457,-89.2359033371692
hv68gr,dep,0,23,1,-15.4937859608746,-147.235903337169
hv62c2,dep,0,131,16,-0.493785960874568,-39.2359033371692
hv61g8,dep,1,253,19,2.50621403912543,82.7640966628309
hv5z0w,dep,1,201,19,2.50621403912543,30.7640966628308
hv5yl5,dep,2,404,46,29.5062140391254,233.764096662831
hv5y7v,dep,0,81,10,-6.49378596087457,-89.2359033371692
hv5unh,dep,0,21,4,-12.4937859608746,-149.235903337169
hv5rex,dep,5,628,78,61.5062140391254,457.764096662831
hv5r2r,dep,0,26,0,-16.4937859608746,-144.235903337169
hv5prj,dep,0,164,18,1.50621403912543,-6.23590333716916
hv5n73,dep,0,42,6,-10.4937859608746,-128.235903337169
hv5crr,dep,2,259,35,18.5062140391254,88.7640966628308
hv54b9,dep,0,191,23,6.50621403912543,20.7640966628308
hv52xx,dep,0,68,2,-14.4937859608746,-102.235903337169
hv51g8,dep,0,355,42,25.5062140391254,184.764096662831
hv4yr0,dep,3,523,70,53.5062140391254,352.764096662831
hv4xom,dep,0,31,4,-12.4937859608746,-139.235903337169
hv4v4h,dep,3,412,51,34.5062140391254,241.764096662831
hv4tus,dep,0,207,29,12.5062140391254,36.7640966628308
hv4tm9,dep,1,107,9,-7.49378596087457,-63.2359033371692
hv4r4e,dep,1,55,2,-14.4937859608746,-115.235903337169
hv4jnn,dep,0,86,9,-7.49378596087457,-84.2359033371692
hv4j3m,dep,0,181,7,-9.49378596087457,10.7640966628308
hv4iqj,dep,0,174,36,19.5062140391254,3.76409666283084
hv4exy,dep,0,82,21,4.50621403912543,-88.2359033371692
hv4e1b,dep,1,14,2,-14.4937859608746,-156.235903337169
hv4d8v,dep,0,29,2,-14.4937859608746,-141.235903337169
hv4b1d,dep,3,208,24,7.50621403912543,37.7640966628308
hv4ahu,dep,0,70,9,-7.49378596087457,-100.235903337169
hv48om,dep,3,46,0,-16.4937859608746,-124.235903337169
hv48k0,dep,2,50,9,-7.49378596087457,-120.235903337169
hv45ks,dep,2,216,22,5.50621403912543,45.7640966628308
hv431k,dep,2,252,17,0.506214039125432,81.7640966628308
hv40ht,dep,3,640,52,35.5062140391254,469.764096662831
hv3yzz,dep,0,63,5,-11.4937859608746,-107.235903337169
hv3y0e,dep,1,69,9,-7.49378596087457,-101.235903337169
hv3uc5,dep,0,83,11,-5.49378596087457,-87.2359033371692
hv3snl,dep,0,84,11,-5.49378596087457,-86.2359033371692
hv3omb,dep,2,195,24,7.50621403912543,24.7640966628308
hv3kzs,dep,10,539,73,56.5062140391254,368.764096662831
